   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
             96        369499.000        36554361.882       190348155.010        45
             98        369499.000        35735299.598       186083081.487        47
            100        369499.000        22262748.864       115927975.582        49
            103        369499.000        36660331.871       190899968.796        47
             95        369499.000        35950303.033       187202659.211        49
             90        369499.000        37416029.448       194835084.163        43
             91        369499.000        36199945.412       188502611.534        47
             94        369499.000        40599242.728       211410906.895        37
              9        369499.000        25289382.440       132896590.557        40
             99        369499.000        25213926.285       131295535.681        42
              1        369500.000        20247326.805       106400396.648        51
              7        369500.000        20415487.241       107284098.392        49
             93        369500.000        39072870.001       203462683.899        42
             11        369500.000        20788471.546       109244136.853        49
             17        369500.000        23515022.749       123572297.162        44
             28        369500.000        23149922.855       121653661.541        45
             30        369500.000        20755566.264       109071231.447        50
             22        369500.000        22991651.422       120821933.066        45
              8        369500.000        23511383.472       123553093.190        44
              3        369500.000        23478300.075       123379288.933        43
             89        369500.000        37015006.919       192746855.077        46
             92        369500.000        38366869.441       199786350.834        42
             96        369500.000        36554426.866       190348494.515        45
             98        369500.000        35735247.003       186082807.128        47
            100        369500.000        22262761.585       115928041.270        49
            103        369500.000        36660335.780       190899991.405        47
             95        369500.000        35950358.577       187202948.444        48
             90        369500.000        37415973.485       194834793.256        43
             91        369500.000        36199894.230       188502345.879        47
             94        369500.000        40599021.948       211409757.306        37
              9        369500.000        25289621.683       132897849.386        40
             99        369500.000        25213595.010       131293811.043        42
              1        369501.000        20247443.983       106401013.391        51
              7        369501.000        20415714.897       107285294.463        49
             93        369501.000        39072811.857       203462381.055        42
             11        369501.000        20788772.039       109245716.117        49
             17        369501.000        23514736.758       123570792.394        44
             28        369501.000        23149431.823       121651081.321        45
             30        369501.000        20755431.932       109070526.912        50
             22        369501.000        22991340.930       120820301.943        45
              8        369501.000        23511713.193       123554825.748        44
              3        369501.000        23477792.326       123376622.128        43
             89        369501.000        37014958.686       192746603.357        46
             92        369501.000        38366817.719       199786082.716        42
             96        369501.000        36554492.217       190348834.154        45
             98        369501.000        35735194.164       186082533.020        47
            100        369501.000        22262774.428       115928107.208        49
            103        369501.000        36660340.021       190900014.165        47
             95        369501.000        35950414.086       187203237.946        48
             90        369501.000        37415917.731       194834502.454        43
             91        369501.000        36199843.171       188502080.309        46
             94        369501.000        40598801.116       211408607.644        37
              9        369501.000        25289861.100       132899107.991        40
             99        369501.000        25213263.858       131292086.699        42
              1        369502.000        20247561.266       106401630.458        51
              7        369502.000        20415942.535       107286490.844        49
             93        369502.000        39072753.905       203462077.897        42
             11        369502.000        20789072.549       109247295.478        49
             17        369502.000        23514450.243       123569287.481        44
             28        369502.000        23148941.071       121648500.713        45
             30        369502.000        20755298.193       109069822.714        50
             22        369502.000        22991030.613       120818670.769        45
              8        369502.000        23512042.671       123556557.914        44
              3        369502.000        23477284.612       123373955.051        43
             89        369502.000        37014910.210       192746351.326        46
             92        369502.000        38366765.944       199785814.289        42
             96        369502.000        36554557.394       190349173.530        45
             98        369502.000        35735141.534       186082258.769        47
            100        369502.000        22262786.818       115928172.993        49
            103        369502.000        36660344.540       190900036.663        47
             95        369502.000        35950469.682       187203527.282        48
             90        369502.000        37415861.838       194834211.325        43
             91        369502.000        36199792.303       188501814.449        46
             94        369502.000        40598580.144       211407457.493        37
              9        369502.000        25290100.447       132900365.962        40
             99        369502.000        25212932.705       131290362.255        42
              1        369503.000        20247678.898       106402247.689        51
              7        369503.000        20416170.156       107287687.377        49
             93        369503.000        39072695.569       203461774.266        42
             11        369503.000        20789373.094       109248874.779        49
             17        369503.000        23514163.815       123567782.268        44
             28        369503.000        23148450.074       121645919.572        45
             30        369503.000        20755164.001       109069118.697        50
             22        369503.000        22990720.086       120817039.431        45
              8        369503.000        23512372.410       123558289.550        44
              3        369503.000        23476776.706       123371287.580        43
             89        369503.000        37014861.715       192746098.841        46
             92        369503.000        38366714.518       199785545.417        42
             96        369503.000        36554622.553       190349512.450        45
             98        369503.000        35735089.026       186081984.204        47
            100        369503.000        22262799.347       115928238.470        49
            103        369503.000        36660348.432       190900058.787        47
             95        369503.000        35950525.471       187203816.325        48
             90        369503.000        37415805.910       194833919.754        43
             91        369503.000        36199741.104       188501548.140        46
             94        369503.000        40598359.154       211406306.734        37
              9        369503.000        25290339.969       132901623.169        40
             99        369503.000        25212601.465       131288637.546        42
              1        369504.000        20247796.285       106402865.680        51
              7        369504.000        20416398.021       107288884.648        49
             93        369504.000        39072637.442       203461470.786        42
             11        369504.000        20789673.674       109250454.607        49
             17        369504.000        23513877.317       123566277.338        44
             28        369504.000        23147959.042       121643338.477        45
             30        369504.000        20755029.966       109068415.452        50
             22        369504.000        22990409.559       120815408.475        45
              8        369504.000        23512701.993       123560021.236        44
              3        369504.000        23476268.765       123368620.284        43
             89        369504.000        37014813.151       192745846.480        46
             92        369504.000        38366662.831       199785276.668        42
             96        369504.000        36554687.677       190349851.503        45
             98        369504.000        35735036.205       186081709.914        47
            100        369504.000        22262812.121       115928304.230        49
            103        369504.000        36660352.759       190900081.078        47
             95        369504.000        35950580.945       187204105.647        48
             90        369504.000        37415750.035       194833628.308        43
             91        369504.000        36199690.028       188501281.947        46
             94        369504.000        40598138.112       211405155.973        37
              9        369504.000        25290578.949       132902880.173        40
             99        369504.000        25212270.452       131286913.151        42
              1        369505.000        20247914.022       106403484.304        51
              7        369505.000        20416626.025       107290082.540        50
             93        369505.000        39072579.124       203461167.293        42
             11        369505.000        20789974.393       109252034.850        49
             17        369505.000        23513590.872       123564772.559        44
             28        369505.000        23147467.574       121640757.302        45
             30        369505.000        20754896.297       109067712.870        50
             22        369505.000        22990099.137       120813777.801        45
              8        369505.000        23513031.505       123561752.846        44
              3        369505.000        23475761.243       123365953.048        43
             89        369505.000        37014764.762       192745594.145        46
             92        369505.000        38366611.405       199785007.927        42
             96        369505.000        36554752.889       190350190.573        45
             98        369505.000        35734983.383       186081435.821        47
            100        369505.000        22262824.633       115928370.160        49
            103        369505.000        36660357.331       190900103.444        47
             95        369505.000        35950636.733       187204395.143        49
             90        369505.000        37415693.985       194833336.850        43
             91        369505.000        36199638.846       188501015.781        46
             94        369505.000        40597916.983       211404005.052        37
              9        369505.000        25290818.122       132904136.866        39
             99        369505.000        25211939.543       131285188.977        42
              1        369506.000        20248031.793       106404103.566        51
              7        369506.000        20416853.908       107291281.051        50
             93        369506.000        39072521.102       203460863.802        42
             11        369506.000        20790275.357       109253615.512        49
             17        369506.000        23513304.723       123563267.961        44
             28        369506.000        23146976.089       121638176.063        45
             30        369506.000        20754762.576       109067010.935        50
             22        369506.000        22989789.012       120812147.418        45
              8        369506.000        23513361.070       123563484.385        43
              3        369506.000        23475253.529       123363285.866        43
             89        369506.000        37014716.285       192745341.820        46
             92        369506.000        38366560.031       199784739.204        42
             96        369506.000        36554817.891       190350529.639        45
             98        369506.000        35734930.910       186081161.853        47
            100        369506.000        22262837.197       115928436.239        49
            103        369506.000        36660361.764       190900125.869        47
             95        369506.000        35950692.469       187204684.807        48
             90        369506.000        37415638.196       194833045.431        43
             91        369506.000        36199587.577       188500749.611        46
             94        369506.000        40597695.644       211402853.946        37
              9        369506.000        25291057.295       132905393.210        39
             99        369506.000        25211608.443       131283464.989        42
              1        369507.000        20248149.757       106404723.279        51
              7        369507.000        20417082.139       107292480.002        50
             93        369507.000        39072462.452       203460560.165        42
             11        369507.000        20790576.147       109255196.392        49
             17        369507.000        23513018.225       123561763.345        44
             28        369507.000        23146484.586       121635594.567        45
             30        369507.000        20754628.977       109066309.473        50
             22        369507.000        22989479.253       120810517.142        45
              8        369507.000        23513690.513       123565215.701        44
              3        369507.000        23474746.111       123360618.555        43
             89        369507.000        37014667.809       192745089.304        46
             92        369507.000        38366508.256       199784470.281        42
             96        369507.000        36554882.858       190350868.548        45
             98        369507.000        35734878.367       186080887.870        47
            100        369507.000        22262850.075       115928502.294        49
            103        369507.000        36660366.109       190900148.184        47
             95        369507.000        35950747.944       187204974.454        48
             90        369507.000        37415582.268       194832753.818        43
             91        369507.000        36199536.553       188500483.254        46
             94        369507.000        40597474.550       211401702.549        37
              9        369507.000        25291296.049       132906649.088        39
             99        369507.000        25211277.290       131281741.045        42
              1        369508.000        20248267.843       106405343.595        51
              7        369508.000        20417310.335       107293679.552        49
             93        369508.000        39072404.098       203460256.494        42
             11        369508.000        20790877.093       109256777.664        49
             17        369508.000        23512731.710       123560258.863        44
             28        369508.000        23145993.188       121633012.974        45
             30        369508.000        20754495.728       109065608.640        50
             22        369508.000        22989169.390       120808887.116        45
              8        369508.000        23514019.868       123566946.884        43
              3        369508.000        23474238.537       123357951.279        43
             89        369508.000        37014619.297       192744836.774        46
             92        369508.000        38366456.796       199784201.366        42
             96        369508.000        36554947.825       190351207.427        45
             98        369508.000        35734825.703       186080614.014        47
            100        369508.000        22262862.465       115928568.488        49
            103        369508.000        36660370.244       190900170.533        47
             95        369508.000        35950803.470       187205264.230        49
             90        369508.000        37415526.026       194832462.206        43
             91        369508.000        36199485.337       188500216.879        46
             94        369508.000        40597253.159       211400550.919        37
              9        369508.000        25291534.942       132907904.599        39
             99        369508.000        25210946.259       131280017.278        42
              1        369509.000        20248385.858       106405964.654        51
              7        369509.000        20417538.602       107294879.817        49
             93        369509.000        39072345.622       203459952.919        42
             11        369509.000        20791178.127       109258359.436        49
             17        369509.000        23512445.370       123558754.648        44
             28        369509.000        23145501.685       121630431.406        45
             30        369509.000        20754362.338       109064908.553        50
             22        369509.000        22988859.177       120807257.481        45
              8        369509.000        23514349.049       123568678.137        43
              3        369509.000        23473731.084       123355284.166        43
             89        369509.000        37014570.611       192744584.335        46
             92        369509.000        38366405.126       199783932.525        42
             96        369509.000        36555013.037       190351546.429        45
             98        369509.000        35734773.177       186080340.408        47
            100        369509.000        22262875.361       115928634.941        49
            103        369509.000        36660374.380       190900193.039        47
             95        369509.000        35950859.259       187205554.270        49
             90        369509.000        37415470.011       194832170.680        43
             91        369509.000        36199433.981       188499950.630        46
             94        369509.000        40597032.065       211399399.237        37
              9        369509.000        25291773.539       132909159.895        39
             99        369509.000        25210615.455       131278293.828        42
              1        369510.000        20248504.223       106406586.521        51
              7        369510.000        20417767.339       107296080.880        49
             93        369510.000        39072287.583       203459649.527        42
             11        369510.000        20791479.038       109259941.797        49
             17        369510.000        23512159.169       123557250.769        44
             28        369510.000        23145010.671       121627849.939        45
             30        369510.000        20754229.193       109064209.299        50
             22        369510.000        22988549.279       120805628.308        45
              8        369510.000        23514678.334       123570409.495        43
              3        369510.000        23473223.388       123352617.272        43
             89        369510.000        37014522.204       192744332.091        46
             92        369510.000        38366353.386       199783663.880        42
             96        369510.000        36555078.108       190351885.612        45
             98        369510.000        35734720.792       186080067.149        47
            100        369510.000        22262888.588       115928701.715        49
            103        369510.000        36660378.690       190900215.792        47
             95        369510.000        35950914.890       187205844.643        49
             90        369510.000        37415414.048       194831879.325        43
             91        369510.000        36199383.078       188499684.538        46
             94        369510.000        40596810.936       211398247.623        37
              9        369510.000        25292012.432       132910415.036        39
             99        369510.000        25210284.495       131276570.737        42
              1        369511.000        20248622.588       106407208.920        51
              7        369511.000        20417995.972       107297282.476        49
             93        369511.000        39072229.299       203459346.058        42
             11        369511.000        20791780.561       109261524.472        49
             17        369511.000        23511873.003       123555746.975        44
             28        369511.000        23144519.412       121625268.306        45
             30        369511.000        20754096.414       109063510.605        50
             22        369511.000        22988239.311       120803999.308        45
              8        369511.000        23515008.039       123572140.690        43
              3        369511.000        23472715.639       123349950.347        43
             89        369511.000        37014473.727       192744079.775        46
             92        369511.000        38366301.890       199783395.146        42
             96        369511.000        36555143.494       190352224.740        45
             98        369511.000        35734667.953       186079793.969        47
            100        369511.000        22262901.169       115928768.553        49
            103        369511.000        36660383.245       190900238.519        47
             95        369511.000        35950970.783       187206135.098        49
             90        369511.000        37415358.120       194831587.908        43
             91        369511.000        36199331.827       188499418.378        46
             94        369511.000        40596590.068       211397095.706        37
              9        369511.000        25292251.553       132911669.788        39
             99        369511.000        25209953.464       131274847.763        42
              1        369512.000        20248741.110       106407831.935        51
              7        369512.000        20418224.570       107298484.665        49
             93        369512.000        39072171.138       203459042.554        42
             11        369512.000        20792081.874       109263107.538        49
             17        369512.000        23511586.819       123554243.320        44
             28        369512.000        23144028.049       121622686.582        45
             30        369512.000        20753963.287       109062812.548        50
             22        369512.000        22987929.308       120802370.582        45
              8        369512.000        23515337.429       123573871.800        43
              3        369512.000        23472208.326       123347283.458        43
             89        369512.000        37014425.303       192743827.429        46
             92        369512.000        38366250.307       199783126.417        42
             96        369512.000        36555208.549       190352563.851        45
             98        369512.000        35734615.654       186079520.941        47
            100        369512.000        22262914.170       115928835.523        49
            103        369512.000        36660387.520       190900261.286        47
             95        369512.000        35951026.519       187206425.701        48
             90        369512.000        37415302.105       194831296.470        43
             91        369512.000        36199280.646       188499152.189        46
             94        369512.000        40596368.800       211395943.653        37
              9        369512.000        25292490.446       132912924.194        39
             99        369512.000        25209622.643       131273124.970        42
              1        369513.000        20248859.841       106408455.405        51
              7        369513.000        20418453.866       107299687.302        49
             93        369513.000        39072112.819       203458738.894        42
             11        369513.000        20792383.169       109264690.820        49
             17        369513.000        23511301.037       123552739.660        44
             28        369513.000        23143536.825       121620104.601        45
             30        369513.000        20753830.473       109062114.954        50
             22        369513.000        22987619.252       120800741.957        45
              8        369513.000        23515667.099       123575602.662        44
              3        369513.000        23471700.682       123344616.458        43
             89        369513.000        37014376.739       192743574.919        46
             92        369513.000        38366198.725       199782857.488        42
             96        369513.000        36555273.586       190352902.781        46
             98        369513.000        35734563.269       186079247.888        47
            100        369513.000        22262927.118       115928902.475        49
            103        369513.000        36660391.813       190900283.927        47
             95        369513.000        35951082.237       187206716.297        48
             90        369513.000        37415246.212       194831004.844        43
             91        369513.000        36199229.848       188498885.838        46
             94        369513.000        40596147.723       211394791.255        37
              9        369513.000        25292729.183       132914178.089        39
             99        369513.000        25209291.664       131271402.191        42
              1        369514.000        20248978.852       106409079.631        51
              7        369514.000        20418682.970       107300890.673        49
             93        369514.000        39072054.465       203458435.364        42
             11        369514.000        20792684.604       109266274.643        49
             17        369514.000        23511014.993       123551236.267        44
             28        369514.000        23143045.689       121617522.672        45
             30        369514.000        20753698.270       109061418.130        50
             22        369514.000        22987309.284       120799113.721        45
              8        369514.000        23515996.594       123577333.578        44
              3        369514.000        23471193.247       123341949.637        43
             89        369514.000        37014328.576       192743322.510        46
             92        369514.000        38366146.932       199782588.688        42
             96        369514.000        36555338.832       190353241.844        46
             98        369514.000        35734511.005       186078975.088        47
            100        369514.000        22262939.909       115928969.704        49
            103        369514.000        36660396.367       190900306.760        47
             95        369514.000        35951138.026       187207007.153        48
             90        369514.000        37415190.197       194830713.367        43
             91        369514.000        36199178.335       188498619.603        46
             94        369514.000        40595926.489       211393638.822        38
              9        369514.000        25292967.919       132915431.790        39
             99        369514.000        25208960.669       131269679.743        42
              1        369515.000        20249097.688       106409704.654        51
              7        369515.000        20418911.951       107302094.829        49
             93        369515.000        39071996.234       203458131.997        42
             11        369515.000        20792986.127       109267859.034        49
             17        369515.000        23510728.914       123549733.214        44
             28        369515.000        23142554.483       121614940.840        45
             30        369515.000        20753565.753       109060722.130        50
             22        369515.000        22986999.106       120797485.949        45
              8        369515.000        23516326.228       123579064.608        44
              3        369515.000        23470685.672       123339283.007        43
             89        369515.000        37014280.082       192743070.287        46
             92        369515.000        38366095.297       199782320.076        42
             96        369515.000        36555403.887       190353581.086        46
             98        369515.000        35734458.707       186078702.617        47
            100        369515.000        22262953.101       115929037.252        49
            103        369515.000        36660401.026       190900329.812        47
             95        369515.000        35951193.744       187207298.349        48
             90        369515.000        37415134.461       194830422.037        43
             91        369515.000        36199127.276       188498353.535        46
             94        369515.000        40595705.185       211392486.379        38
              9        369515.000        25293206.865       132916685.341        39
             99        369515.000        25208629.952       131267957.669        41
              1        369516.000        20249216.733       106410330.231        51
              7        369516.000        20419141.090       107303299.533        49
             93        369516.000        39071937.811       203457828.536        42
             11        369516.000        20793287.597       109269443.763        49
             17        369516.000        23510443.044       123548230.246        44
             28        369516.000        23142063.329       121612358.849        45
             30        369516.000        20753433.306       109060026.696        50
             22        369516.000        22986689.766       120795858.377        45
              8        369516.000        23516655.584       123580795.460        44
              3        369516.000        23470178.325       123336616.387        43
             89        369516.000        37014231.815       192742817.998        46
             92        369516.000        38366043.819       199782051.380        42
             96        369516.000        36555468.801       190353920.260        46
             98        369516.000        35734406.304       186078430.238        47
            100        369516.000        22262965.910       115929104.885        49
            103        369516.000        36660405.441       190900352.853        47
             95        369516.000        35951249.847       187207589.619        48
             90        369516.000        37415078.533       194830130.638        43
             91        369516.000        36199076.234       188498087.396        46
             94        369516.000        40595483.969       211391333.722        38
              9        369516.000        25293445.479       132917938.500        39
             99        369516.000        25208299.253       131266235.701        41
              1        369517.000        20249335.901       106410956.410        51
              7        369517.000        20419370.421       107304504.820        49
             93        369517.000        39071879.597       203457525.078        42
             11        369517.000        20793589.171       109271028.851        49
             17        369517.000        23510157.140       123546727.405        44
             28        369517.000        23141572.210       121609776.739        45
             30        369517.000        20753301.365       109059331.892        50
             22        369517.000        22986380.356       120794231.047        45
              8        369517.000        23516984.992       123582526.239        44
              3        369517.000        23469670.715       123333949.770        43
             89        369517.000        37014183.303       192742565.682        46
             92        369517.000        38365991.974       199781782.642        42
             96        369517.000        36555533.856       190354259.405        45
             98        369517.000        35734353.849       186078157.994        47
            100        369517.000        22262978.648       115929172.641        49
            103        369517.000        36660409.437       190900375.930        47
             95        369517.000        35951305.775       187207881.038        48
             90        369517.000        37415022.675       194829839.213        43
             91        369517.000        36199025.174       188497821.242        46
             94        369517.000        40595262.840       211390180.877        38
              9        369517.000        25293683.919       132919191.285        39
             99        369517.000        25207968.624       131264513.918        41
              1        369518.000        20249455.086       106411583.246        51
              7        369518.000        20419600.153       107305710.759        49
             93        369518.000        39071821.296       203457221.627        42
             11        369518.000        20793890.763       109272614.393        49
             17        369518.000        23509871.183       123545224.779        44
             28        369518.000        23141080.620       121607194.596        45
             30        369518.000        20753169.284       109058637.756        50
             22        369518.000        22986070.964       120792604.027        45
              8        369518.000        23517314.207       123584256.995        44
              3        369518.000        23469163.211       123331283.260        43
             89        369518.000        37014134.774       192742313.391        46
             92        369518.000        38365940.252       199781513.961        42
             96        369518.000        36555598.875       190354598.606        45
             98        369518.000        35734301.585       186077885.930        47
            100        369518.000        22262991.823       115929240.561        48
            103        369518.000        36660413.748       190900399.094        47
             95        369518.000        35951361.947       187208172.643        48
             90        369518.000        37414966.817       194829547.826        43
             91        369518.000        36198974.133       188497555.102        46
             94        369518.000        40595041.431       211389027.925        38
              9        369518.000        25293921.870       132920443.795        39
             99        369518.000        25207638.099       131262792.371        41
              1        369519.000        20249574.585       106412210.915        51
              7        369519.000        20419829.676       107306917.507        49
             93        369519.000        39071763.029       203456918.380        42
             11        369519.000        20794192.530       109274200.523        49
             17        369519.000        23509585.262       123543722.481        44
             28        369519.000        23140589.222       121604612.571        45
             30        369519.000        20753037.465       109057944.469        50
             22        369519.000        22985761.292       120790977.486        45
              8        369519.000        23517643.458       123585987.860        44
              3        369519.000        23468655.758       123328616.990        43
             89        369519.000        37014086.263       192742061.290        46
             92        369519.000        38365888.809       199781245.469        42
             96        369519.000        36555664.069       190354937.994        46
             98        369519.000        35734249.427       186077614.206        47
            100        369519.000        22263004.928       115929308.869        48
            103        369519.000        36660418.372       190900422.516        47
             95        369519.000        35951417.997       187208464.591        48
             90        369519.000        37414910.993       194829256.616        43
             91        369519.000        36198923.073       188497289.186        46
             94        369519.000        40594819.814       211387874.997        38
              9        369519.000        25294160.066       132921696.186        39
             99        369519.000        25207307.592       131261071.226        42
              1        369520.000        20249694.206       106412839.194        51
              7        369520.000        20420059.338       107308124.858        49
             93        369520.000        39071704.781       203456615.146        42
             11        369520.000        20794494.646       109275787.053        49
             17        369520.000        23509299.375       123542220.335        44
             28        369520.000        23140097.754       121602030.451        45
             30        369520.000        20752905.699       109057251.816        50
             22        369520.000        22985451.761       120789351.204        45
              8        369520.000        23517972.552       123587718.665        43
              3        369520.000        23468148.411       123325950.754        43
             89        369520.000        37014037.716       192741809.189        46
             92        369520.000        38365837.243       199780976.966        42
             96        369520.000        36555729.385       190355277.402        46
             98        369520.000        35734197.512       186077342.647        47
            100        369520.000        22263017.929       115929377.301        48
            103        369520.000        36660422.735       190900445.987        47
             95        369520.000        35951474.065       187208756.681        48
             90        369520.000        37414854.908       194828965.407        43
             91        369520.000        36198871.961       188497023.242        46
             94        369520.000        40594598.388       211386721.884        38
              9        369520.000        25294398.366       132922948.233        39
             99        369520.000        25206976.928       131259350.243        42
              1        369521.000        20249813.827       106413468.120        51
              7        369521.000        20420289.123       107309332.848        49
             93        369521.000        39071646.549       203456311.904        42
             11        369521.000        20794796.412       109277374.000        49
             17        369521.000        23509013.418       123540718.376        44
             28        369521.000        23139606.391       121599448.275        45
             30        369521.000        20752773.775       109056559.835        50
             22        369521.000        22985142.421       120787725.217        45
              8        369521.000        23518301.785       123589449.420        43
              3        369521.000        23467641.203       123323284.603        43
             89        369521.000        37013989.309       192741557.100        46
             92        369521.000        38365785.922       199780708.468        42
             96        369521.000        36555794.457       190355616.817        46
             98        369521.000        35734145.528       186077071.270        47
            100        369521.000        22263031.453       115929445.895        48
            103        369521.000        36660427.184       190900469.532        47
             95        369521.000        35951530.202       187209048.969        48
             90        369521.000        37414799.120       194828674.224        43
             91        369521.000        36198821.077       188496757.318        46
             94        369521.000        40594376.718       211385568.638        38
              9        369521.000        25294636.579       132924199.973        39
             99        369521.000        25206646.560       131257629.487        42
              1        369522.000        20249933.588       106414097.621        51
              7        369522.000        20420519.221       107310541.385        49
             93        369522.000        39071588.405       203456008.623        42
             11        369522.000        20795098.563       109278961.303        49
             17        369522.000        23508727.688       123539216.520        44
             28        369522.000        23139114.888       121596865.965        45
             30        369522.000        20752642.200       109055868.449        50
             22        369522.000        22984833.272       120786099.451        45
              8        369522.000        23518631.263       123591180.054        43
              3        369522.000        23467134.134       123320618.453        43
             89        369522.000        37013940.972       192741304.949        46
             92        369522.000        38365734.392       199780439.947        42
             96        369522.000        36555859.791       190355956.198        46
             98        369522.000        35734093.247       186076799.984        47
            100        369522.000        22263044.558       115929514.595        48
            103        369522.000        36660432.140       190900493.076        47
             95        369522.000        35951586.357       187209341.365        48
             90        369522.000        37414743.018       194828382.984        43
             91        369522.000        36198770.000       188496491.347        46
             94        369522.000        40594155.135       211384415.184        38
              9        369522.000        25294874.600       132925451.327        39
             99        369522.000        25206316.123       131255908.885        42
              1        369523.000        20250053.331       106414727.508        51
              7        369523.000        20420749.198       107311750.300        49
             93        369523.000        39071529.964       203455705.070        42
             11        369523.000        20795400.800       109280548.746        49
             17        369523.000        23508442.011       123537714.569        44
             28        369523.000        23138623.577       121594283.326        45
             30        369523.000        20752510.818       109055177.465        50
             22        369523.000        22984523.740       120784473.707        45
              8        369523.000        23518960.827       123592910.365        43
              3        369523.000        23466627.467       123317952.102        43
             89        369523.000        37013892.495       192741052.592        46
             92        369523.000        38365683.158       199780171.169        42
             96        369523.000        36555924.967       190356295.329        46
             98        369523.000        35734041.123       186076528.638        47
            100        369523.000        22263057.646       115929583.204        48
            103        369523.000        36660436.468       190900516.449        47
             95        369523.000        35951642.599       187209633.677        48
             90        369523.000        37414686.915       194828091.493        43
             91        369523.000        36198718.679       188496225.139        46
             94        369523.000        40593933.622       211383261.330        38
