   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
             94        369534.000        40641207.780       211629440.491        38
             95        369534.000        36001976.024       187471728.961        49
             96        369534.000        36606355.364       190618890.786        46
             98        369534.000        35783183.571       186332420.080        47
             93        369534.000        39120602.385       203711238.578        41
            100        369534.000        22312918.222       116189214.263        48
            103        369534.000        36710200.528       191159642.646        47
             89        369534.000        37063073.159       192997144.846        46
             90        369534.000        37463784.830       195083753.544        43
             91        369534.000        36247870.271       188752167.155        47
             92        369534.000        38414828.590       200036086.025        43
              9        369534.000        25347438.791       133201673.634        39
             99        369534.000        25252067.052       131494143.176        42
              1        369535.000        20301309.978       106684054.244        51
              7        369535.000        20473327.925       107588043.418        49
              8        369535.000        23572719.451       123875468.812        43
             11        369535.000        20848840.557       109561379.965        49
             17        369535.000        23554823.869       123781438.528        44
             22        369535.000        23030624.197       121026705.494        45
             28        369535.000        23182534.014       121825030.289        45
             30        369535.000        20800751.142       109308673.049        50
              3        369535.000        23510348.778       123547693.663        44
             94        369535.000        40641082.819       211628790.117        38
             95        369535.000        36002129.377       187472528.595        48
             96        369535.000        36606517.633       190619735.381        46
             98        369535.000        35783228.942       186332655.992        47
             93        369535.000        39120641.072       203711440.455        41
            100        369535.000        22313029.084       116189790.094        48
            103        369535.000        36710302.158       191160172.117        47
             89        369535.000        37063121.846       192997397.881        46
             90        369535.000        37463825.995       195083967.453        43
             91        369535.000        36247916.182       188752406.353        47
             92        369535.000        38414874.257       200036322.663        43
              9        369535.000        25347772.998       133203430.579        39
             99        369535.000        25251834.458       131492930.311        42
              1        369536.000        20301528.280       106685202.611        51
              7        369536.000        20473656.617       107589770.633        49
              8        369536.000        23573145.900       123877708.502        44
             11        369536.000        20849240.952       109563482.985        49
             17        369536.000        23554635.634       123780448.977        44
             22        369536.000        23030412.526       121025593.709        45
             28        369536.000        23182139.307       121822956.969        45
             30        369536.000        20800718.527       109308500.800        50
              3        369536.000        23509938.925       123545538.339        44
             94        369536.000        40640957.962       211628139.856        38
             95        369536.000        36002283.148       187473328.651        49
             96        369536.000        36606679.851       190620580.290        46
             98        369536.000        35783274.156       186332892.323        47
             93        369536.000        39120680.265       203711642.609        41
            100        369536.000        22313139.596       116190366.342        48
            103        369536.000        36710404.067       191160701.912        47
             89        369536.000        37063170.514       192997651.206        46
             90        369536.000        37463867.213       195084181.643        43
             91        369536.000        36247962.146       188752645.824        47
             92        369536.000        38414919.977       200036559.573        42
              9        369536.000        25348107.082       133205187.460        38
             99        369536.000        25251601.794       131491717.909        42
              1        369537.000        20301746.740       106686351.395        51
              7        369537.000        20473985.467       107591498.255        49
              8        369537.000        23573572.505       123879947.917        44
             11        369537.000        20849641.050       109565586.203        49
             17        369537.000        23554447.206       123779459.388        44
             22        369537.000        23030200.575       121024482.004        45
             28        369537.000        23181744.740       121820883.358        45
             30        369537.000        20800685.896       109308328.998        50
              3        369537.000        23509528.566       123543382.860        44
             94        369537.000        40640833.001       211627489.222        38
             95        369537.000        36002436.797       187474128.655        49
             96        369537.000        36606841.876       190621424.989        46
             98        369537.000        35783319.578       186333128.601        47
             93        369537.000        39120718.970       203711844.559        42
            100        369537.000        22313250.195       116190942.540        48
            103        369537.000        36710505.854       191161231.566        47
             89        369537.000        37063219.323       192997904.310        46
             90        369537.000        37463908.465       195084395.644        43
             91        369537.000        36248008.110       188752885.090        47
             92        369537.000        38414965.330       200036796.295        42
              9        369537.000        25348441.009       133206943.821        38
             99        369537.000        25251369.060       131490505.500        42
              1        369538.000        20301965.426       106687500.772        51
              7        369538.000        20474314.421       107593226.458        49
              8        369538.000        23573998.762       123882187.208        44
             11        369538.000        20850041.376       109567689.788        49
             17        369538.000        23554258.901       123778469.913        44
             22        369538.000        23029989.393       121023370.551        45
             28        369538.000        23181350.173       121818809.641        45
             30        369538.000        20800653.508       109308157.801        50
              3        369538.000        23509118.224       123541227.409        44
             94        369538.000        40640707.796       211626838.414        38
             95        369538.000        36002590.272       187474928.791        49
             96        369538.000        36607004.198       190622269.659        46
             98        369538.000        35783364.949       186333364.991        47
             93        369538.000        39120757.779       203712046.468        42
            100        369538.000        22313361.039       116191518.863        48
            103        369538.000        36710607.502       191161761.229        47
             89        369538.000        37063268.078       192998157.394        46
             90        369538.000        37463949.334       195084609.589        43
             91        369538.000        36248054.091       188753124.324        47
             92        369538.000        38415010.700       200037032.967        42
              9        369538.000        25348775.042       133208699.811        38
             99        369538.000        25251136.379       131489293.255        42
              1        369539.000        20302184.234       106688650.913        51
              7        369539.000        20474643.340       107594955.403        49
              8        369539.000        23574424.931       123884426.576        44
             11        369539.000        20850441.771       109569793.906        49
             17        369539.000        23554070.840       123777480.748        44
             22        369539.000        23029777.634       121022259.502        45
             28        369539.000        23180955.415       121816735.984        45
             30        369539.000        20800620.998       109307987.402        50
              3        369539.000        23508708.196       123539072.155        44
             94        369539.000        40640582.591       211626187.568        38
             95        369539.000        36002744.113       187475729.219        49
             96        369539.000        36607166.590       190623114.487        46
             98        369539.000        35783410.529       186333601.682        46
             93        369539.000        39120796.658       203712248.514        42
            100        369539.000        22313471.778       116192095.482        48
            103        369539.000        36710709.184       191162291.097        47
             89        369539.000        37063316.555       192998410.611        46
             90        369539.000        37463990.429       195084823.691        43
             91        369539.000        36248099.811       188753363.701        47
             92        369539.000        38415056.211       200037269.786        42
              9        369539.000        25349109.266       133210455.644        38
             99        369539.000        25250903.646       131488081.350        42
              1        369540.000        20302403.374       106689801.546        51
              7        369540.000        20474972.591       107596684.834        49
              8        369540.000        23574851.292       123886665.748        44
             11        369540.000        20850842.254       109571898.297        49
             17        369540.000        23553882.674       123776491.602        44
             22        369540.000        23029566.208       121021148.606        45
             28        369540.000        23180560.551       121814662.117        45
             30        369540.000        20800588.506       109307817.509        50
              3        369540.000        23508298.168       123536916.815        44
             94        369540.000        40640457.612       211625536.432        38
             95        369540.000        36002897.727       187476529.687        48
             96        369540.000        36607328.702       190623959.186        46
             98        369540.000        35783455.917       186333838.406        47
             93        369540.000        39120835.380       203712450.434        42
            100        369540.000        22313582.343       116192672.097        48
            103        369540.000        36710810.884       191162820.889        47
             89        369540.000        37063365.067       192998663.693        46
             90        369540.000        37464031.384       195085037.658        43
             91        369540.000        36248145.757       188753602.948        47
             92        369540.000        38415101.511       200037506.465        42
              9        369540.000        25349443.367       133212210.981        38
             99        369540.000        25250671.209       131486869.492        42
              1        369541.000        20302622.723       106690952.740        51
              7        369541.000        20475301.772       107598414.814        49
              8        369541.000        23575277.549       123888904.770        44
             11        369541.000        20851242.631       109574003.016        49
             17        369541.000        23553694.334       123775502.556        44
             22        369541.000        23029355.165       121020037.936        45
             28        369541.000        23180166.019       121812588.103        45
             30        369541.000        20800556.293       109307648.204        50
              3        369541.000        23507887.757       123534761.464        43
             94        369541.000        40640332.355       211624885.098        38
             95        369541.000        36003051.656       187477330.235        49
             96        369541.000        36607490.937       190624803.832        46
             98        369541.000        35783501.305       186334075.221        46
             93        369541.000        39120874.189       203712652.279        42
            100        369541.000        22313693.152       116193248.814        48
            103        369541.000        36710912.619       191163350.684        47
             89        369541.000        37063413.561       192998916.708        46
             90        369541.000        37464072.532       195085251.572        43
             91        369541.000        36248191.913       188753842.130        47
             92        369541.000        38415147.004       200037743.093        42
              9        369541.000        25349777.330       133213965.968        38
             99        369541.000        25250438.161       131485657.789        42
              1        369542.000        20302841.636       106692104.719        51
              7        369542.000        20475631.057       107600145.554        49
              8        369542.000        23575703.404       123891143.892        44
             11        369542.000        20851643.376       109576108.292        49
             17        369542.000        23553506.221       123774513.809        44
             22        369542.000        23029143.982       121018927.684        45
             28        369542.000        23179771.347       121810514.160        45
             30        369542.000        20800524.429       109307479.688        50
              3        369542.000        23507477.520       123532606.329        43
             94        369542.000        40640207.272       211624233.772        38
             95        369542.000        36003205.340       187478131.103        49
             96        369542.000        36607653.206       190625648.653        46
             98        369542.000        35783546.990       186334312.345        47
             93        369542.000        39120913.086       203712854.275        42
            100        369542.000        22313803.821       116193825.816        48
            103        369542.000        36711014.545       191163880.678        47
             89        369542.000        37063462.090       192999169.881        46
             90        369542.000        37464113.697       195085465.619        43
             91        369542.000        36248237.947       188754081.473        47
             92        369542.000        38415192.479       200037979.839        42
              9        369542.000        25350111.344       133215720.760        38
             99        369542.000        25250205.480       131484446.426        42
              1        369543.000        20303060.950       106693257.198        51
              7        369543.000        20475960.796       107601876.789        49
              8        369543.000        23576129.154       123893382.814        44
             11        369543.000        20852043.911       109578213.848        49
             17        369543.000        23553318.003       123773525.106        44
             22        369543.000        23028932.503       121017817.594        45
             28        369543.000        23179376.781       121808440.012        45
             30        369543.000        20800492.512       109307311.706        50
              3        369543.000        23507067.405       123530451.123        43
             94        369543.000        40640082.084       211623582.137        38
             95        369543.000        36003359.164       187478932.003        49
             96        369543.000        36607815.319       190626493.351        46
             98        369543.000        35783592.430       186334549.482        47
             93        369543.000        39120951.668       203713056.150        42
            100        369543.000        22313914.595       116194402.849        48
            103        369543.000        36711116.193       191164410.614        47
             89        369543.000        37063510.706       192999422.923        46
             90        369543.000        37464154.757       195085679.536        43
             91        369543.000        36248283.597       188754320.690        47
             92        369543.000        38415237.623       200038216.488        42
              9        369543.000        25350445.272       133217475.087        39
             99        369543.000        25249972.677       131483235.146        42
              1        369544.000        20303280.509       106694410.414        51
              7        369544.000        20476290.449       107603608.744        49
              8        369544.000        23576555.288       123895621.793        44
             11        369544.000        20852444.829       109580319.913        49
             17        369544.000        23553130.011       123772536.662        44
             22        369544.000        23028721.460       121016707.891        45
             28        369544.000        23178982.126       121806365.904        45
             30        369544.000        20800460.543       109307144.481        50
              3        369544.000        23506657.132       123528296.081        43
             94        369544.000        40639957.070       211622930.443        38
             95        369544.000        36003512.970       187479733.154        49
             96        369544.000        36607977.693       190627338.154        46
             98        369544.000        35783638.080       186334786.900        47
             93        369544.000        39120990.338       203713258.127        42
            100        369544.000        22314025.439       116194980.147        47
            103        369544.000        36711218.085       191164940.713        47
             89        369544.000        37063559.410       192999676.070        46
             90        369544.000        37464195.800       195085893.579        43
             91        369544.000        36248329.316       188754559.997        47
             92        369544.000        38415283.029       200038453.252        42
              9        369544.000        25350779.129       133219229.223        38
             99        369544.000        25249740.292       131482024.180        42
              1        369545.000        20303499.928       106695564.494        51
              7        369545.000        20476620.205       107605341.552        49
              8        369545.000        23576980.969       123897860.912        43
             11        369545.000        20852845.434       109582426.618        49
             17        369545.000        23552942.090       123771548.620        44
             22        369545.000        23028510.208       121015598.690        45
             28        369545.000        23178587.664       121804291.944        45
             30        369545.000        20800428.714       109306978.130        50
              3        369545.000        23506247.227       123526141.327        43
             94        369545.000        40639832.371       211622278.799        38
             95        369545.000        36003667.090       187480534.703        49
             96        369545.000        36608139.910       190628183.200        46
             98        369545.000        35783683.555       186335024.699        47
             93        369545.000        39121029.252       203713460.364        42
            100        369545.000        22314136.492       116195557.822        47
            103        369545.000        36711319.994       191165471.097        47
             89        369545.000        37063608.009       192999929.461        46
             90        369545.000        37464237.000       195086107.842        43
             91        369545.000        36248375.681       188754799.556        47
             92        369545.000        38415328.731       200038690.250        42
              9        369545.000        25351112.673       133220983.278        38
             99        369545.000        25249507.593       131480813.625        42
              1        369546.000        20303719.522       106696719.149        51
              7        369546.000        20476950.119       107607074.927        49
              8        369546.000        23577406.807       123900099.915        43
             11        369546.000        20853246.737       109584533.677        49
             17        369546.000        23552754.029       123770560.688        44
             22        369546.000        23028299.130       121014489.742        45
             28        369546.000        23178192.923       121802217.868        45
             30        369546.000        20800397.164       109306812.387        50
              3        369546.000        23505837.129       123523986.596        43
             94        369546.000        40639707.462       211621626.983        38
             95        369546.000        36003821.036       187481336.362        49
             96        369546.000        36608302.250       190629028.216        46
             98        369546.000        35783729.240       186335262.609        47
             93        369546.000        39121068.044       203713662.533        42
            100        369546.000        22314247.248       116196135.611        47
            103        369546.000        36711421.938       191166001.502        47
             89        369546.000        37063656.677       193000182.815        46
             90        369546.000        37464278.113       195086322.062        43
             91        369546.000        36248421.872       188755039.065        47
             92        369546.000        38415374.136       200038927.204        42
              9        369546.000        25351446.216       133222736.939        38
             99        369546.000        25249274.964       131479603.222        42
              1        369547.000        20303939.464       106697874.418        51
              7        369547.000        20477279.806       107608808.900        49
              8        369547.000        23577832.592       123902338.825        43
             11        369547.000        20853647.446       109586641.118        49
             17        369547.000        23552565.968       123769572.902        44
             22        369547.000        23028087.930       121013381.051        45
             28        369547.000        23177798.042       121800143.689        45
             30        369547.000        20800365.562       109306647.270        50
              3        369547.000        23505426.962       123521831.898        43
             94        369547.000        40639582.222       211620974.970        38
             95        369547.000        36003974.999       187482138.168        48
             96        369547.000        36608464.729       190629873.208        46
             98        369547.000        35783774.959       186335500.651        47
             93        369547.000        39121106.713       203713864.701        42
            100        369547.000        22314358.249       116196713.538        47
            103        369547.000        36711523.882       191166531.938        47
             89        369547.000        37063705.259       193000436.137        46
             90        369547.000        37464319.330       195086536.270        43
             91        369547.000        36248467.731       188755278.551        47
             92        369547.000        38415419.629       200039164.132        42
              9        369547.000        25351779.882       133224490.250        39
             99        369547.000        25249042.336       131478392.998        42
              1        369548.000        20304159.407       106699030.207        51
              7        369548.000        20477609.842       107610543.372        49
              8        369548.000        23578258.499       123904577.548        43
             11        369548.000        20854048.661       109588748.855        49
             17        369548.000        23552377.994       123768585.159        44
             22        369548.000        23027876.957       121012272.529        45
             28        369548.000        23177403.144       121798069.333        45
             30        369548.000        20800334.343       109306482.700        50
              3        369548.000        23505016.934       123519677.145        43
             94        369548.000        40639457.122       211620322.693        38
             95        369548.000        36004128.736       187482940.024        49
             96        369548.000        36608627.086       190630718.105        46
             98        369548.000        35783820.452       186335738.738        47
             93        369548.000        39121145.680       203714066.732        42
            100        369548.000        22314469.076       116197291.499        47
            103        369548.000        36711625.460       191167062.329        47
             89        369548.000        37063753.788       193000689.364        46
             90        369548.000        37464360.286       195086750.350        43
             91        369548.000        36248513.346       188755517.938        47
             92        369548.000        38415465.052       200039400.962        42
              9        369548.000        25352113.460       133226243.129        39
             99        369548.000        25248810.143       131477182.881        41
              1        369549.000        20304379.611       106700186.816        51
              7        369549.000        20477939.913       107612278.660        49
              8        369549.000        23578684.267       123906816.404        43
             11        369549.000        20854449.807       109590857.202        49
             17        369549.000        23552190.125       123767597.783        44
             22        369549.000        23027666.280       121011164.491        45
             28        369549.000        23177008.664       121795995.103        45
             30        369549.000        20800303.125       109306318.980        50
              3        369549.000        23504606.749       123517522.644        43
             94        369549.000        40639331.916       211619670.479        38
             95        369549.000        36004282.734       187483742.252        48
             96        369549.000        36608789.303       190631563.203        46
             98        369549.000        35783866.486       186335977.215        47
             93        369549.000        39121184.541       203714268.994        42
            100        369549.000        22314580.146       116197869.814        47
            103        369549.000        36711727.387       191167592.985        47
             89        369549.000        37063802.579       193000942.776        46
             90        369549.000        37464401.486       195086964.674        43
             91        369549.000        36248559.520       188755757.527        47
             92        369549.000        38415510.736       200039638.011        42
              9        369549.000        25352447.126       133227995.894        39
             99        369549.000        25248577.811       131475973.164        41
              1        369550.000        20304599.623       106701344.016        51
              7        369550.000        20478270.280       107614014.519        49
              8        369550.000        23579110.454       123909055.129        43
             11        369550.000        20854851.005       109592965.895        49
             17        369550.000        23552002.169       123766610.525        44
             22        369550.000        23027455.743       121010056.680        45
             28        369550.000        23176613.731       121793920.750        45
             30        369550.000        20800272.099       109306155.857        50
              3        369550.000        23504196.582       123515368.145        43
             94        369550.000        40639206.659       211619018.053        38
             95        369550.000        36004436.994       187484544.588        48
             96        369550.000        36608951.572       190632408.258        46
             98        369550.000        35783912.362       186336215.786        46
             93        369550.000        39121223.420       203714471.185        42
            100        369550.000        22314691.095       116198448.229        47
            103        369550.000        36711829.436       191168123.645        47
             89        369550.000        37063851.230       193001196.148        46
             90        369550.000        37464442.494       195087178.939        43
             91        369550.000        36248605.675       188755997.075        47
             92        369550.000        38415556.124       200039874.976        42
              9        369550.000        25352780.896       133229748.294        39
             99        369550.000        25248345.304       131474763.571        41
              1        369551.000        20304819.775       106702501.783        51
              7        369551.000        20478600.788       107615750.933        49
              8        369551.000        23579536.292       123911293.747        43
             11        369551.000        20855252.342       109595074.945        49
             17        369551.000        23551814.108       123765623.371        44
             22        369551.000        23027244.997       121008949.098        45
             28        369551.000        23176219.059       121791846.289        45
             30        369551.000        20800241.177       109305993.338        50
              3        369551.000        23503786.572       123513213.695        43
             94        369551.000        40639081.314       211618365.400        38
             95        369551.000        36004590.887       187485347.056        48
             96        369551.000        36609113.894       190633253.304        46
             98        369551.000        35783958.169       186336454.478        47
             93        369551.000        39121262.108       203714673.362        42
            100        369551.000        22314802.008       116199026.745        47
            103        369551.000        36711931.345       191168654.318        47
             89        369551.000        37063899.968       193001449.480        46
             90        369551.000        37464483.485       195087393.139        43
             91        369551.000        36248651.552       188756236.577        47
             92        369551.000        38415601.739       200040111.926        42
              9        369551.000        25353114.160       133231500.337        38
             99        369551.000        25248113.146       131473554.147        42
              1        369552.000        20305040.294       106703660.378        51
              7        369552.000        20478931.469       107617488.149        49
              8        369552.000        23579962.548       123913532.479        43
             11        369552.000        20855653.645       109597184.582        49
             17        369552.000        23551626.396       123764636.558        44
             22        369552.000        23027034.408       121007841.992        45
             28        369552.000        23175824.143       121789771.927        45
             30        369552.000        20800210.482       109305831.659        50
              3        369552.000        23503376.561       123511059.447        43
             94        369552.000        40638955.882       211617712.799        38
             95        369552.000        36004745.130       187486149.858        49
             96        369552.000        36609276.024       190634098.535        46
             98        369552.000        35784004.168       186336693.505        47
             93        369552.000        39121301.283       203714875.704        42
            100        369552.000        22314913.323       116199605.604        47
            103        369552.000        36712033.150       191169185.241        47
             89        369552.000        37063948.724       193001703.022        46
             90        369552.000        37464524.807       195087607.538        43
             91        369552.000        36248697.568       188756476.264        47
             92        369552.000        38415647.337       200040349.079        42
              9        369552.000        25353447.529       133233252.202        38
             99        369552.000        25247881.181       131472345.112        42
              1        369553.000        20305260.917       106704819.538        51
              7        369553.000        20479262.151       107619225.931        49
              8        369553.000        23580388.682       123915771.074        44
             11        369553.000        20856055.087       109599294.562        49
             17        369553.000        23551438.544       123763649.863        44
             22        369553.000        23026823.766       121006735.117        45
             28        369553.000        23175429.524       121787697.432        45
             30        369553.000        20800179.717       109305670.577        50
              3        369553.000        23502966.342       123508905.234        43
             94        369553.000        40638830.519       211617059.971        38
             95        369553.000        36004899.477       187486952.784        49
             96        369553.000        36609438.416       190634943.724        46
             98        369553.000        35784049.870       186336932.628        47
             93        369553.000        39121340.162       203715078.018        42
            100        369553.000        22315024.638       116200184.561        47
            103        369553.000        36712135.146       191169716.176        47
             89        369553.000        37063997.218       193001956.481        46
             90        369553.000        37464566.094       195087821.902        43
             91        369553.000        36248743.584       188756715.899        47
             92        369553.000        38415692.934       200040586.153        43
              9        369553.000        25353780.654       133235003.709        38
             99        369553.000        25247649.372       131471136.212        42
              1        369554.000        20305481.505       106705979.502        51
              7        369554.000        20479592.867       107620964.488        49
              8        369554.000        23580814.956       123918009.794        44
             11        369554.000        20856456.634       109601405.126        49
             17        369554.000        23551250.815       123762663.497        44
             22        369554.000        23026613.177       121005628.691        45
             28        369554.000        23175034.852       121785623.043        45
             30        369554.000        20800149.546       109305510.304        50
              3        369554.000        23502556.296       123506751.227        43
             94        369554.000        40638705.104       211616407.155        38
             95        369554.000        36005053.754       187487756.021        48
             96        369554.000        36609600.651       190635789.048        46
             98        369554.000        35784095.904       186337172.058        46
             93        369554.000        39121378.937       203715280.480        42
            100        369554.000        22315135.709       116200763.838        47
            103        369554.000        36712237.369       191170247.325        47
             89        369554.000        37064045.922       193002210.132        46
             90        369554.000        37464607.346       195088036.421        43
             91        369554.000        36248789.897       188756955.711        47
             92        369554.000        38415738.497       200040823.390        42
              9        369554.000        25354113.674       133236755.089        38
             99        369554.000        25247417.232       131469927.693        42
              1        369555.000        20305702.372       106707139.999        51
              7        369555.000        20479923.549       107622703.578        49
              8        369555.000        23581240.916       123920248.350        43
             11        369555.000        20856858.443       109603515.988        49
             17        369555.000        23551063.051       123761677.196        44
             22        369555.000        23026402.797       121004522.462        45
             28        369555.000        23174640.041       121783548.478        45
             30        369555.000        20800119.095       109305350.596        50
              3        369555.000        23502146.478       123504597.192        43
             94        369555.000        40638579.760       211615754.115        38
             95        369555.000        36005207.944       187488559.327        48
             96        369555.000        36609763.025       190636634.318        46
             98        369555.000        35784142.199       186337411.565        46
             93        369555.000        39121417.956       203715482.841        42
            100        369555.000        22315247.059       116201343.176        47
            103        369555.000        36712339.261       191170778.440        47
             89        369555.000        37064094.625       193002463.684        46
             90        369555.000        37464648.476       195088250.846        43
             91        369555.000        36248835.931       188757195.434        47
             92        369555.000        38415784.024       200041060.565        42
              9        369555.000        25354446.886       133238505.997        38
             99        369555.000        25247185.091       131468719.290        42
              1        369556.000        20305923.240       106708300.953        51
              7        369556.000        20480254.737       107624443.094        49
              8        369556.000        23581666.806       123922486.686        43
             11        369556.000        20857260.217       109605627.075        49
             17        369556.000        23550875.182       123760690.884        44
             22        369556.000        23026192.225       121003416.327        45
             28        369556.000        23174245.335       121781473.676        45
             30        369556.000        20800088.732       109305191.362        50
              3        369556.000        23501736.555       123502443.051        43
             94        369556.000        40638454.240       211615100.695        38
             95        369556.000        36005362.134       187489362.609        48
             96        369556.000        36609925.260       190637479.414        46
             98        369556.000        35784188.076       186337651.064        47
             93        369556.000        39121456.730       203715685.055        42
            100        369556.000        22315358.217       116201922.502        47
            103        369556.000        36712441.380       191171309.453        47
             89        369556.000        37064143.451       193002717.068        46
             90        369556.000        37464689.676       195088465.108        43
             91        369556.000        36248881.755       188757434.982        47
             92        369556.000        38415829.674       200041297.562        42
              9        369556.000        25354780.028       133240256.451        38
             99        369556.000        25246953.021       131467510.908        42
              1        369557.000        20306144.317       106709462.593        51
              7        369557.000        20480585.855       107626183.295        49
              8        369557.000        23582092.696       123924725.014        43
             11        369557.000        20857662.078       109607738.630        49
             17        369557.000        23550687.417       123759704.786        44
             22        369557.000        23025981.933       121002310.547        45
             28        369557.000        23173850.401       121779398.851        45
             30        369557.000        20800058.403       109305032.847        50
              3        369557.000        23501326.649       123500289.017        43
             94        369557.000        40638328.633       211614447.219        38
             95        369557.000        36005516.377       187490166.146        48
             96        369557.000        36610087.459       190638324.588        46
             98        369557.000        35784234.022       186337890.771        47
             93        369557.000        39121495.592       203715887.316        42
            100        369557.000        22315469.270       116202502.033        46
            103        369557.000        36712543.219       191171840.572        47
             89        369557.000        37064192.120       193002970.496        46
             90        369557.000        37464731.033       195088679.424        43
             91        369557.000        36248927.510       188757674.592        47
             92        369557.000        38415875.114       200041534.607        42
              9        369557.000        25355113.414       133242006.611        38
             99        369557.000        25246720.933       131466302.764        42
              1        369558.000        20306365.690       106710625.135        51
              7        369558.000        20480917.321       107627924.374        49
              8        369558.000        23582518.708       123926963.553        43
             11        369558.000        20858063.956       109609850.851        49
             17        369558.000        23550499.984       123758719.124        44
             22        369558.000        23025771.588       121001205.319        45
             28        369558.000        23173455.520       121777324.231        45
             30        369558.000        20800028.371       109304875.237        50
              3        369558.000        23500916.744       123498135.328        43
             94        369558.000        40638202.992       211613793.832        38
             95        369558.000        36005670.654       187490970.089        48
             96        369558.000        36610249.746       190639170.017        46
             98        369558.000        35784280.248       186338130.909        47
             93        369558.000        39121534.331       203716089.851        42
            100        369558.000        22315580.515       116203081.965        46
            103        369558.000        36712645.425       191172372.021        47
             89        369558.000        37064240.719       193003224.211        46
